"Tipo de elección.","Año del proceso electoral.","Mes del proceso electoral.","Número de vuelta (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum.","Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.","Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.","Municipio","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito).","Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única).","Censo del I.N.E.","Censo de escrutinio o censo C.E.R.A.","Censo C.E.R.E. en escrutinio (Residentes Extranjeros).","Total votantes C.E.R.E. (Residentes Extranjeros).","Votantes del primer avance de participación.","Votantes del segundo avance de participación.","Votos en blanco.","Votos nulos.","Votos a candidaturas.","Votos afirmativos en Referéndum o ceros en otros procesos electorales.","Votos negativos en Referéndum o ceros en otros procesos electorales.","Datos oficiales (Si/No)."
07,1999,06,1,01,18,GRANADA,04,002 ,A,0000429,0000429,0000000,0000000,0000153,0000184,0000004,0000001,0000232,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,019 ,B,0000594,0000594,0000000,0000000,0000212,0000284,0000008,0000002,0000356,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,022 ,U,0000962,0000962,0000000,0000000,0000335,0000460,0000015,0000003,0000594,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,013 ,C,0000431,0000431,0000000,0000000,0000134,0000194,0000007,0000001,0000247,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,026 ,A,0000595,0000595,0000000,0000000,0000224,0000289,0000003,0000002,0000361,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,027 ,B,0000731,0000731,0000000,0000000,0000270,0000352,0000011,0000001,0000428,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,028 ,A,0000451,0000451,0000000,0000000,0000161,0000218,0000001,0000000,0000270,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,08,004 ,B,0000554,0000554,0000000,0000000,0000241,0000302,0000003,0000000,0000373,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,006 ,A,0000714,0000714,0000000,0000000,0000242,0000319,0000010,0000000,0000411,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,008 ,U,0001048,0001048,0000000,0000000,0000290,0000427,0000005,0000002,0000588,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,03,002 ,U,0000533,0000534,0000000,0000000,0000178,0000260,0000004,0000004,0000309,0000000,0000000,N
07,1999,06,1,01,18,GUALCHOS,01,002 ,B,0000625,0000625,0000000,0000000,0000270,0000402,0000001,0000005,0000464,0000000,0000000,N
07,1999,06,1,01,18,HUÉLAGO,01,001 ,U,0000507,0000507,0000000,0000000,0000178,0000300,0000004,0000006,0000378,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,04,002 ,B,0000546,0000546,0000000,0000000,0000162,0000232,0000009,0000009,0000267,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,001 ,A,0000554,0000554,0000000,0000000,0000190,0000253,0000008,0000000,0000302,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,009 ,A,0000790,0000790,0000000,0000000,0000297,0000381,0000017,0000001,0000462,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,010 ,B,0000734,0000734,0000000,0000000,0000283,0000383,0000008,0000003,0000481,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,011 ,B,0000585,0000585,0000000,0000000,0000214,0000302,0000005,0000003,0000380,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,018 ,A,0000510,0000511,0000000,0000000,0000212,0000264,0000005,0000000,0000319,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,023 ,A,0000367,0000367,0000000,0000000,0000135,0000166,0000011,0000001,0000232,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,012 ,A,0000660,0000660,0000000,0000000,0000259,0000350,0000015,0000003,0000429,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,017 ,A,0000689,0000689,0000000,0000000,0000240,0000329,0000006,0000003,0000407,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,025 ,B,0000304,0000304,0000000,0000000,0000118,0000147,0000003,0000001,0000187,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,029 ,U,0000866,0000866,0000000,0000000,0000298,0000415,0000009,0000002,0000514,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,002 ,U,0000649,0000649,0000000,0000000,0000340,0000341,0000012,0000000,0000397,0000000,0000000,N
07,1999,06,1,01,18,GÜEJAR SIERRA,01,003 ,U,0000575,0000575,0000000,0000000,0000246,0000339,0000003,0000002,0000476,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,002 ,A,0000618,0000618,0000000,0000000,0000218,0000320,0000012,0000002,0000425,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,01,003 ,B,0000875,0000875,0000000,0000000,0000321,0000492,0000012,0000008,0000656,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,02,003 ,B,0000382,0000382,0000000,0000000,0000206,0000258,0000002,0000003,0000306,0000000,0000000,N
07,1999,06,1,01,18,IZNALLOZ,01,002 ,A,0000731,0000731,0000000,0000000,0000345,0000467,0000007,0000004,0000547,0000000,0000000,N
07,1999,06,1,01,18,LANJARÓN,01,001 ,U,0000905,0000905,0000000,0000000,0000375,0000519,0000014,0000025,0000621,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,019 ,A,0000614,0000614,0000000,0000000,0000218,0000275,0000008,0000005,0000340,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,024 ,B,0000661,0000661,0000000,0000000,0000280,0000360,0000006,0000004,0000426,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,027 ,A,0000540,0000540,0000000,0000000,0000222,0000245,0000006,0000003,0000335,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,028 ,B,0000531,0000531,0000000,0000000,0000208,0000261,0000001,0000001,0000312,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,08,003 ,A,0000453,0000454,0000000,0000000,0000157,0000216,0000002,0000001,0000254,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,08,006 ,A,0000684,0000684,0000000,0000000,0000245,0000331,0000004,0000001,0000385,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,09,008 ,B,0000377,0000377,0000000,0000000,0000115,0000180,0000007,0000000,0000226,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,005 ,A,0000474,0000474,0000000,0000000,0000154,0000221,0000004,0000001,0000275,0000000,0000000,N
07,1999,06,1,01,18,GÜEJAR SIERRA,01,002 ,U,0001025,0001025,0000000,0000000,0000376,0000581,0000003,0000004,0000797,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,002 ,B,0000402,0000402,0000000,0000000,0000170,0000207,0000002,0000000,0000254,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,02,002 ,A,0000490,0000490,0000000,0000000,0000205,0000261,0000006,0000007,0000326,0000000,0000000,N
07,1999,06,1,01,18,IZNALLOZ,02,001 ,U,0000698,0000698,0000000,0000000,0000345,0000446,0000004,0000000,0000550,0000000,0000000,N
07,1999,06,1,01,18,LÁCHAR,01,001 ,A,0000758,0000759,0000000,0000000,0000346,0000453,0000006,0000009,0000561,0000000,0000000,N
07,1999,06,1,01,18,LOJA,01,003 ,B,0000553,0000553,0000000,0000000,0000228,0000281,0000005,0000000,0000382,0000000,0000000,N
07,1999,06,1,01,18,LOJA,03,003 ,B,0000489,0000489,0000000,0000000,0000194,0000264,0000002,0000002,0000327,0000000,0000000,N
07,1999,06,1,01,18,MOCLÍN,02,002 ,U,0000903,0000903,0000000,0000000,0000397,0000616,0000001,0000002,0000707,0000000,0000000,N
07,1999,06,1,01,18,MONACHIL,02,001 ,B,0000960,0000962,0000000,0000000,0000321,0000448,0000012,0000001,0000600,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,03,001 ,A,0000480,0000480,0000000,0000000,0000135,0000209,0000007,0000007,0000248,0000000,0000000,N
07,1999,06,1,01,18,GUADIX,01,005 ,B,0000648,0000648,0000000,0000000,0000024,0000322,0000005,0000000,0000395,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,001 ,B,0000485,0000485,0000000,0000000,0000168,0000244,0000001,0000002,0000327,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,003 ,B,0000453,0000453,0000000,0000000,0000094,0000132,0000000,0000000,0000154,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,003 ,B,0000717,0000719,0000000,0000000,0000327,0000484,0000009,0000004,0000554,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,002 ,C,0000531,0000531,0000000,0000000,0000210,0000272,0000002,0000003,0000356,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,004 ,C,0000569,0000569,0000000,0000000,0000188,0000255,0000003,0000000,0000361,0000000,0000000,N
07,1999,06,1,01,18,ILLORA,01,001 ,B,0000605,0000605,0000000,0000000,0000269,0000370,0000004,0000010,0000440,0000000,0000000,N
07,1999,06,1,01,18,IZNALLOZ,01,003 ,A,0000863,0000863,0000000,0000000,0000450,0000554,0000002,0000004,0000684,0000000,0000000,N
07,1999,06,1,01,18,LÁCHAR,01,001 ,C,0000467,0000467,0000000,0000000,0000212,0000286,0000003,0000003,0000363,0000000,0000000,N
07,1999,06,1,01,18,LANJARÓN,01,004 ,U,0000759,0000759,0000000,0000000,0000316,0000484,0000007,0000008,0000588,0000000,0000000,N
07,1999,06,1,01,18,LECRÍN,01,002 ,B,0000232,0000232,0000000,0000000,0000111,0000152,0000004,0000001,0000177,0000000,0000000,N
07,1999,06,1,01,18,LOJA,03,003 ,A,0000374,0000374,0000000,0000000,0000153,0000208,0000006,0000002,0000260,0000000,0000000,N
07,1999,06,1,01,18,LOJA,03,004 ,A,0000640,0000640,0000000,0000000,0000191,0000267,0000002,0000011,0000377,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,003 ,A,0000662,0000662,0000000,0000000,0000269,0000370,0000008,0000010,0000412,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,004 ,B,0000549,0000549,0000000,0000000,0000219,0000299,0000003,0000005,0000360,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,004 ,C,0000706,0000706,0000000,0000000,0000285,0000371,0000006,0000009,0000453,0000000,0000000,N
07,1999,06,1,01,18,MONTEFRÍO,01,001 ,A,0000728,0000728,0000000,0000000,0000315,0000431,0000006,0000011,0000459,0000000,0000000,N
07,1999,06,1,01,18,MONTEJÍCAR,01,001 ,B,0000829,0000829,0000000,0000000,0000319,0000505,0000007,0000001,0000629,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,005 ,B,0000686,0000687,0000000,0000000,0000245,0000338,0000008,0000000,0000423,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,006 ,B,0000836,0000836,0000000,0000000,0000334,0000457,0000009,0000000,0000566,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,007 ,A,0000649,0000649,0000000,0000000,0000285,0000355,0000016,0000000,0000405,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,009 ,B,0000874,0000875,0000000,0000000,0000335,0000500,0000010,0000003,0000584,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,014 ,U,0000992,0000992,0000000,0000000,0000362,0000481,0000013,0000000,0000575,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,015 ,U,0000895,0000895,0000000,0000000,0000278,0000413,0000012,0000000,0000537,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,01,018 ,A,0000475,0000475,0000000,0000000,0000166,0000218,0000007,0000001,0000272,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,009 ,B,0000745,0000745,0000000,0000000,0000307,0000393,0000010,0000003,0000483,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,014 ,B,0000883,0000883,0000000,0000000,0000323,0000464,0000007,0000003,0000562,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,023 ,A,0000457,0000457,0000000,0000000,0000153,0000202,0000003,0000001,0000238,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,029 ,B,0000846,0000846,0000000,0000000,0000322,0000413,0000003,0000000,0000498,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,035 ,B,0000831,0000831,0000000,0000000,0000258,0000372,0000008,0000001,0000446,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,040 ,B,0000446,0000446,0000000,0000000,0000193,0000237,0000002,0000002,0000288,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,047 ,B,0000710,0000710,0000000,0000000,0000240,0000333,0000005,0000004,0000440,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,010 ,B,0000760,0000760,0000000,0000000,0000224,0000320,0000004,0000001,0000416,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,016 ,U,0000881,0000881,0000000,0000000,0000234,0000304,0000000,0000001,0000370,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,018 ,U,0000882,0000882,0000000,0000000,0000233,0000332,0000002,0000000,0000428,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,032 ,C,0000519,0000519,0000000,0000000,0000162,0000206,0000003,0000003,0000277,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,027 ,A,0000541,0000541,0000000,0000000,0000199,0000263,0000007,0000001,0000330,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,031 ,A,0000861,0000861,0000000,0000000,0000153,0000216,0000002,0000002,0000313,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,010 ,A,0000546,0000546,0000000,0000000,0000220,0000291,0000017,0000003,0000339,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,016 ,B,0000663,0000663,0000000,0000000,0000250,0000313,0000005,0000001,0000382,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,015 ,B,0000517,0000517,0000000,0000000,0000182,0000255,0000005,0000002,0000329,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,031 ,A,0000386,0000386,0000000,0000000,0000116,0000172,0000003,0000000,0000222,0000000,0000000,N
07,1999,06,1,01,18,GUALCHOS,01,001 ,A,0000380,0000380,0000000,0000000,0000138,0000227,0000002,0000000,0000270,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,004 ,C,0000516,0000516,0000000,0000000,0000118,0000170,0000001,0000001,0000243,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,005 ,A,0000522,0000522,0000000,0000000,0000150,0000228,0000000,0000003,0000301,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR VEGA,01,002 ,B,0000542,0000542,0000000,0000000,0000224,0000285,0000007,0000005,0000363,0000000,0000000,N
07,1999,06,1,01,18,JAYENA,01,001 ,U,0001211,0001211,0000000,0000000,0000407,0000696,0000004,0000005,0000824,0000000,0000000,N
07,1999,06,1,01,18,JETE,01,001 ,U,0000632,0000632,0000000,0000000,0000331,0000485,0000005,0000000,0000575,0000000,0000000,N
07,1999,06,1,01,18,LOJA,01,002 ,B,0000886,0000886,0000000,0000000,0000357,0000467,0000009,0000002,0000588,0000000,0000000,N
07,1999,06,1,01,18,LOJA,02,004 ,A,0000652,0000652,0000000,0000000,0000232,0000333,0000005,0000009,0000418,0000000,0000000,N
07,1999,06,1,01,18,LOJA,04,002 ,C,0000262,0000262,0000000,0000000,0000079,0000109,0000001,0000001,0000175,0000000,0000000,N
07,1999,06,1,01,18,LOJA,05,002 ,B,0000424,0000424,0000000,0000000,0000159,0000224,0000003,0000001,0000277,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,002 ,A,0000578,0000578,0000000,0000000,0000211,0000293,0000003,0000009,0000347,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,003 ,B,0000471,0000471,0000000,0000000,0000216,0000272,0000012,0000002,0000299,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,006 ,U,0000909,0000909,0000000,0000000,0000312,0000439,0000019,0000007,0000537,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,029 ,A,0000683,0000683,0000000,0000000,0000259,0000320,0000002,0000002,0000397,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,032 ,B,0000445,0000445,0000000,0000000,0000150,0000195,0000004,0000001,0000237,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,02,040 ,C,0000540,0000540,0000000,0000000,0000186,0000249,0000002,0000002,0000326,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,009 ,A,0000632,0000635,0000000,0000000,0000218,0000300,0000006,0000002,0000365,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,011 ,U,0000848,0000849,0000000,0000000,0000299,0000397,0000004,0000002,0000466,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,013 ,B,0000875,0000875,0000000,0000000,0000320,0000458,0000006,0000006,0000558,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,021 ,B,0000693,0000693,0000000,0000000,0000226,0000325,0000015,0000001,0000393,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,024 ,A,0000585,0000585,0000000,0000000,0000135,0000181,0000000,0000002,0000246,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,03,035 ,A,0000761,0000763,0000000,0000000,0000250,0000337,0000010,0000000,0000430,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,005 ,A,0000674,0000674,0000000,0000000,0000212,0000300,0000004,0000001,0000377,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,011 ,A,0000475,0000476,0000000,0000000,0000175,0000253,0000010,0000001,0000315,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,06,021 ,A,0000721,0000721,0000000,0000000,0000218,0000315,0000007,0000002,0000396,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,004 ,U,0000858,0000859,0000000,0000000,0000319,0000416,0000009,0000002,0000505,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,005 ,B,0000456,0000456,0000000,0000000,0000183,0000234,0000005,0000001,0000294,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,018 ,B,0000719,0000719,0000000,0000000,0000261,0000356,0000009,0000000,0000441,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,07,022 ,A,0000450,0000450,0000000,0000000,0000167,0000246,0000003,0000002,0000289,0000000,0000000,N
07,1999,06,1,01,18,GRANADA,08,003 ,B,0000580,0000580,0000000,0000000,0000200,0000278,0000006,0000000,0000335,0000000,0000000,N
07,1999,06,1,01,18,VILLANUEVA MESÍA,01,001 ,U,0000933,0000933,0000000,0000000,0000422,0000608,0000006,0000007,0000731,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,003 ,B,0000975,0000975,0000000,0000000,0000374,0000521,0000011,0000011,0000603,0000000,0000000,N
07,1999,06,1,01,18,VALLE (EL),01,001 ,C,0000219,0000219,0000000,0000000,0000101,0000126,0000001,0000000,0000168,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,002 ,A,0000427,0000427,0000000,0000000,0000215,0000273,0000003,0000001,0000332,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,003 ,A,0000619,0000619,0000000,0000000,0000178,0000259,0000000,0000001,0000341,0000000,0000000,N
07,1999,06,1,01,18,HUÉSCAR,01,004 ,B,0000386,0000386,0000000,0000000,0000113,0000166,0000001,0000002,0000208,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,005 ,A,0000718,0000718,0000000,0000000,0000284,0000398,0000005,0000003,0000510,0000000,0000000,N
07,1999,06,1,01,18,HUÉTOR TÁJAR,01,005 ,B,0000475,0000475,0000000,0000000,0000212,0000278,0000006,0000002,0000347,0000000,0000000,N
07,1999,06,1,01,18,JUN,01,001 ,A,0000686,0000686,0000000,0000000,0000276,0000423,0000005,0000004,0000512,0000000,0000000,N
07,1999,06,1,01,18,LOJA,02,001 ,B,0000584,0000584,0000000,0000000,0000046,0000331,0000007,0000006,0000409,0000000,0000000,N
07,1999,06,1,01,18,LOJA,02,003 ,A,0000601,0000601,0000000,0000000,0000231,0000303,0000005,0000003,0000370,0000000,0000000,N
07,1999,06,1,01,18,LOJA,02,003 ,B,0000795,0000795,0000000,0000000,0000314,0000399,0000009,0000005,0000502,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,01,003 ,C,0000459,0000459,0000000,0000000,0000141,0000205,0000004,0000008,0000261,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,03,002 ,U,0001049,0001049,0000000,0000000,0000384,0000536,0000003,0000001,0000661,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,003 ,A,0000747,0000749,0000000,0000000,0000247,0000311,0000004,0000003,0000381,0000000,0000000,N
07,1999,06,1,01,18,OGÍJARES,01,004 ,B,0001024,0001024,0000000,0000000,0000311,0000449,0000008,0000001,0000586,0000000,0000000,N
07,1999,06,1,01,18,VILLA DE OTURA,01,001 ,B,0000674,0000674,0000000,0000000,0000250,0000375,0000007,0000006,0000489,0000000,0000000,N
07,1999,06,1,01,18,PADUL,02,001 ,A,0000698,0000699,0000000,0000000,0000311,0000425,0000003,0000003,0000526,0000000,0000000,N
07,1999,06,1,01,18,PELIGROS,01,004 ,A,0000562,0000562,0000000,0000000,0000216,0000310,0000004,0000003,0000375,0000000,0000000,N
07,1999,06,1,01,18,PEZA (LA),01,001 ,B,0000619,0000619,0000000,0000000,0000300,0000414,0000002,0000000,0000487,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,02,001 ,U,0000754,0000754,0000000,0000000,0000242,0000352,0000004,0000014,0000426,0000000,0000000,N
07,1999,06,1,01,18,PINOS PUENTE,03,003 ,B,0000871,0000880,0000000,0000000,0000332,0000454,0000001,0000006,0000598,0000000,0000000,N
07,1999,06,1,01,18,PUEBLA DE DON FADRIQUE,01,002 ,B,0000326,0000326,0000000,0000000,0000095,0000193,0000000,0000000,0000244,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,004 ,U,0000705,0000705,0000000,0000000,0000285,0000412,0000001,0000001,0000520,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,001 ,C,0000719,0000719,0000000,0000000,0000293,0000396,0000002,0000003,0000479,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,002 ,A,0000688,0000688,0000000,0000000,0000252,0000335,0000009,0000003,0000418,0000000,0000000,N
07,1999,06,1,01,18,ZÚJAR,01,001 ,B,0000549,0000549,0000000,0000000,0000241,0000312,0000001,0000007,0000380,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,01,003 ,B,0000798,0000799,0000000,0000000,0000285,0000374,0000010,0000010,0000464,0000000,0000000,N
07,1999,06,1,01,18,MARACENA,02,002 ,B,0000652,0000652,0000000,0000000,0000253,0000327,0000006,0000002,0000425,0000000,0000000,N
07,1999,06,1,01,18,MOCLÍN,01,001 ,A,0000357,0000357,0000000,0000000,0000154,0000205,0000003,0000000,0000260,0000000,0000000,N
07,1999,06,1,01,18,MOCLÍN,02,001 ,U,0000894,0000894,0000000,0000000,0000416,0000586,0000005,0000004,0000697,0000000,0000000,N
07,1999,06,1,01,18,MONACHIL,02,002 ,B,0000473,0000473,0000000,0000000,0000152,0000225,0000005,0000002,0000278,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,01,002 ,A,0000848,0000848,0000000,0000000,0000248,0000423,0000011,0000005,0000545,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,04,001 ,B,0000846,0000846,0000000,0000000,0000277,0000403,0000009,0000012,0000478,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,05,003 ,B,0000644,0000644,0000000,0000000,0000168,0000406,0000003,0000001,0000343,0000000,0000000,N
07,1999,06,1,01,18,OGÍJARES,01,001 ,B,0000973,0000974,0000000,0000000,0000382,0000603,0000006,0000002,0000709,0000000,0000000,N
07,1999,06,1,01,18,OGÍJARES,01,003 ,U,0001276,0001276,0000000,0000000,0000430,0000695,0000006,0000004,0000865,0000000,0000000,N
07,1999,06,1,01,18,RUBITE,01,001 ,U,0000366,0000366,0000000,0000000,0000149,0000229,0000004,0000000,0000300,0000000,0000000,N
07,1999,06,1,01,18,SALAR,01,001 ,U,0000663,0000663,0000000,0000000,0000328,0000472,0000003,0000002,0000564,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,002 ,B,0000695,0000695,0000000,0000000,0000293,0000410,0000005,0000005,0000491,0000000,0000000,N
07,1999,06,1,01,18,SANTA CRUZ DEL COMERCIO,01,001 ,U,0000468,0000469,0000000,0000000,0000243,0000333,0000004,0000001,0000402,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,001 ,B,0000537,0000537,0000000,0000000,0000205,0000277,0000001,0000000,0000345,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,003 ,A,0000530,0000530,0000000,0000000,0000214,0000289,0000004,0000003,0000359,0000000,0000000,N
07,1999,06,1,01,18,SANTA FE,01,004 ,B,0000456,0000456,0000000,0000000,0000166,0000298,0000006,0000002,0000300,0000000,0000000,N
07,1999,06,1,01,18,SORVILÁN,01,001 ,A,0000426,0000426,0000000,0000000,0000148,0000204,0000002,0000002,0000235,0000000,0000000,N
07,1999,06,1,01,18,VÉLEZ DE BENAUDALLA,01,001 ,U,0001059,0001059,0000000,0000000,0000397,0000646,0000008,0000005,0000798,0000000,0000000,N
07,1999,06,1,01,18,SALOBREÑA,01,006 ,U,0000822,0000824,0000000,0000000,0000301,0000421,0000002,0000001,0000559,0000000,0000000,N
07,1999,06,1,01,18,UGÍJAR,01,002 ,B,0000608,0000608,0000000,0000000,0000194,0000338,0000003,0000000,0000445,0000000,0000000,N
07,1999,06,1,01,18,ZAFARRAYA,01,001 ,C,0000296,0000296,0000000,0000000,0000094,0000208,0000001,0000006,0000237,0000000,0000000,N
07,1999,06,1,01,18,ZUBIA (LA),01,004 ,A,0000689,0000689,0000000,0000000,0000262,0000366,0000007,0000009,0000435,0000000,0000000,N
07,1999,06,1,01,18,ZÚJAR,01,002 ,U,0000593,0000593,0000000,0000000,0000244,0000340,0000002,0000005,0000416,0000000,0000000,N
07,1999,06,1,01,18,VALLE (EL),01,001 ,A,0000442,0000442,0000000,0000000,0000179,0000273,0000000,0000001,0000365,0000000,0000000,N
07,1999,06,1,01,18,GABIAS (LAS),01,003 ,B,0000571,0000571,0000000,0000000,0000263,0000339,0000003,0000002,0000413,0000000,0000000,N
07,1999,06,1,01,18,VILLAMENA,01,001 ,A,0000551,0000551,0000000,0000000,0000230,0000360,0000004,0000002,0000456,0000000,0000000,N
07,1999,06,1,01,18,VEGAS DEL GENIL,01,001 ,C,0000265,0000265,0000000,0000000,0000117,0000185,0000000,0000001,0000212,0000000,0000000,N
07,1999,06,1,01,18,ZAGRA,01,001 ,A,0000516,0000516,0000000,0000000,0000291,0000339,0000005,0000006,0000381,0000000,0000000,N
07,1999,06,1,01,18,JUVILES,01,001 ,U,0000169,0000169,0000000,0000000,0000061,0000100,0000004,0000000,0000108,0000000,0000000,N
07,1999,06,1,01,18,LOJA,02,002 ,A,0000499,0000499,0000000,0000000,0000227,0000288,0000000,0000009,0000348,0000000,0000000,N
07,1999,06,1,01,18,LOJA,02,004 ,B,0000391,0000391,0000000,0000000,0000126,0000192,0000003,0000004,0000254,0000000,0000000,N
07,1999,06,1,01,18,LOJA,05,001 ,B,0000594,0000594,0000000,0000000,0000186,0000285,0000003,0000005,0000403,0000000,0000000,N
07,1999,06,1,01,18,MOTRIL,01,001 ,A,0000712,0000712,0000000,0000000,0000285,0000393,0000010,0000002,0000476,0000000,0000000,N
